,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,bitcoin
14361,201510,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,C,43498,Enplaned,43498,2015,October,26.028410710701564
14362,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,25092,Deplaned,25092,2015,October,59.86191548584693
14363,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,21490,Enplaned,21490,2015,October,98.75464124420287
14364,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,270749,Deplaned,270749,2015,October,86.13542372095162
14365,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,282049,Enplaned,282049,2015,October,35.02062570043151
14366,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,123,Thru / Transit * 2,246,2015,October,41.613141949612285
14367,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,358383,Deplaned,358383,2015,October,8.167132041774384
14368,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,353471,Enplaned,353471,2015,October,31.10657723817807
14369,201510,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,110,Thru / Transit * 2,220,2015,October,57.02547299381039
14370,201510,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,66115,Deplaned,66115,2015,October,84.38822359472056
14371,201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,73726,Enplaned,73726,2015,October,17.431543226953572
14372,201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,361,Enplaned,361,2015,October,67.42207169603536
14373,201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,5899,Deplaned,5899,2015,October,98.01802465008407
14374,201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,6869,Enplaned,6869,2015,October,80.01087480999513
14375,201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,610,Deplaned,610,2015,October,1.7373379890587515
14376,201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,952,Enplaned,952,2015,October,99.72734541636048
14377,201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,6221,Deplaned,6221,2015,October,40.61598506864609
14378,201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,1199,Enplaned,1199,2015,October,88.56346429333593
14379,201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5702,Deplaned,5702,2015,October,2.8526103091568666
14380,201510,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6470,Enplaned,6470,2015,October,0.790005746983724
14381,201510,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,38888,Deplaned,38888,2015,October,50.69622006545824
14382,201510,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,32196,Enplaned,32196,2015,October,48.42109426447529
14383,201510,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,15342,Deplaned,15342,2015,October,11.890071838216098
14384,201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,11677,Enplaned,11677,2015,October,0.16483928554840155
14385,201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,406,Enplaned,406,2015,October,93.43732076484663
14386,201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,5055,Enplaned,5055,2015,October,31.28643587391762
14387,201510,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,179859,Deplaned,179859,2015,October,10.818943919382873
14388,201510,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,180876,Enplaned,180876,2015,October,69.66219122102504
14389,201510,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,2917,Deplaned,2917,2015,October,11.569938807214907
14390,201510,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3336,Enplaned,3336,2015,October,83.16501017818857
14391,201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,14142,Deplaned,14142,2015,October,64.02808711897812
14392,201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,13868,Enplaned,13868,2015,October,27.143384696716343
14393,201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,3562,Deplaned,3562,2015,October,9.15822692156688
14394,201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,3595,Enplaned,3595,2015,October,72.98361231318519
14395,201511,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,4788,Deplaned,4788,2015,November,35.97966553536295
14396,201511,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,4612,Enplaned,4612,2015,November,31.447994237302712
14397,201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9334,Deplaned,9334,2015,November,4.53579794843515
14398,201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,10476,Enplaned,10476,2015,November,52.23191374985164
14399,201511,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,25246,Deplaned,25246,2015,November,76.60695668085819
14400,201511,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,25594,Enplaned,25594,2015,November,4.82264416147582
14401,201511,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8385,Deplaned,8385,2015,November,45.647932188371364
14402,201511,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8925,Enplaned,8925,2015,November,30.3514068759836
14403,201511,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8892,Deplaned,8892,2015,November,44.276988411294994
14404,201511,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8837,Enplaned,8837,2015,November,68.56201275680716
14405,201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8196,Deplaned,8196,2015,November,77.03079490507582
14406,201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8706,Enplaned,8706,2015,November,0.9196895939020511
14407,201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,50246,Deplaned,50246,2015,November,14.1424899753832
14408,201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,50512,Enplaned,50512,2015,November,33.68509697956604
14409,201511,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6419,Deplaned,6419,2015,November,47.549426191194975
14410,201511,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6708,Enplaned,6708,2015,November,66.14268328110042
14411,201511,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6445,Deplaned,6445,2015,November,66.39193251768114
14412,201511,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6660,Enplaned,6660,2015,November,66.69881144673252
14413,201511,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,69269,Deplaned,69269,2015,November,2.3942713420845863
14414,201511,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,72939,Enplaned,72939,2015,November,24.7329661402375
14415,201511,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,117571,Deplaned,117571,2015,November,60.63830461780808
14416,201511,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,119320,Enplaned,119320,2015,November,51.63602824457995
14417,201511,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7579,Deplaned,7579,2015,November,58.30259846640833
14418,201511,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7036,Enplaned,7036,2015,November,90.42807604652596
14419,201511,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18899,Deplaned,18899,2015,November,14.487215226326722
14420,201511,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19800,Enplaned,19800,2015,November,13.809741136433418
14421,201511,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,3010,Deplaned,3010,2015,November,12.184428024700944
14422,201511,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,3819,Enplaned,3819,2015,November,86.82809999630805
14423,201511,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21482,Deplaned,21482,2015,November,43.170106860126026
14424,201511,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20957,Enplaned,20957,2015,November,93.19091804867395
14425,201511,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7806,Deplaned,7806,2015,November,96.8607658283627
14426,201511,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8547,Enplaned,8547,2015,November,53.19096066027955
14427,201511,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5531,Deplaned,5531,2015,November,93.49709130837208
14428,201511,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5431,Enplaned,5431,2015,November,82.83635473690397
14429,201511,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5724,Deplaned,5724,2015,November,67.99731328979358
14430,201511,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5488,Enplaned,5488,2015,November,54.72997012176801
14431,201511,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,15273,Deplaned,15273,2015,November,28.503264014017716
14432,201511,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,15979,Enplaned,15979,2015,November,71.17597477632796
14433,201511,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,9658,Deplaned,9658,2015,November,68.15770405912728
14434,201511,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,9190,Enplaned,9190,2015,November,8.716887444190968
14435,201511,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,144873,Deplaned,144873,2015,November,39.965132637142396
14436,201511,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,146353,Enplaned,146353,2015,November,26.098916266708684
14437,201511,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,15633,Deplaned,15633,2015,November,78.89727356169864
14438,201511,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,16668,Enplaned,16668,2015,November,49.864582085765086
14439,201511,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,10115,Deplaned,10115,2015,November,18.27726790593285
14440,201511,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,13489,Enplaned,13489,2015,November,77.96118935196829
14441,201511,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6882,Deplaned,6882,2015,November,17.53332170059152
14442,201511,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,5434,Enplaned,5434,2015,November,41.713473164381575
14443,201511,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,31703,Deplaned,31703,2015,November,87.05192472881959
14444,201511,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,32580,Enplaned,32580,2015,November,28.867884770483908
14445,201511,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,12167,Deplaned,12167,2015,November,95.33141510299204
14446,201511,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,12310,Enplaned,12310,2015,November,44.90218497722381
14447,201511,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5875,Deplaned,5875,2015,November,20.12668769431184
14448,201511,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6599,Enplaned,6599,2015,November,99.8656539079342
14449,201511,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,63655,Deplaned,63655,2015,November,75.76572575824304
14450,201511,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,63733,Enplaned,63733,2015,November,64.28204390012574
14451,201511,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,G,114,Deplaned,114,2015,November,52.9140558631959
14452,201511,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,G,144,Enplaned,144,2015,November,45.75802110863928
14453,201511,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7509,Deplaned,7509,2015,November,44.151562540911705
14454,201511,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7366,Enplaned,7366,2015,November,12.246472714588297
14455,201511,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6819,Deplaned,6819,2015,November,12.73499274703549
14456,201511,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6654,Enplaned,6654,2015,November,11.238646907374662
14457,201511,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16622,Deplaned,16622,2015,November,55.04221408076215
14458,201511,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17050,Enplaned,17050,2015,November,40.70718051378373
14459,201511,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9701,Deplaned,9701,2015,November,74.73312684004678
14460,201511,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9733,Enplaned,9733,2015,November,6.295410345364171
14461,201511,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5756,Deplaned,5756,2015,November,48.2775375654517
14462,201511,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6115,Enplaned,6115,2015,November,40.62205422075229
14463,201511,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12286,Deplaned,12286,2015,November,48.732359894563935
14464,201511,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13851,Enplaned,13851,2015,November,64.4138969527369
14465,201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5227,Deplaned,5227,2015,November,9.048605756405614
14466,201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5150,Enplaned,5150,2015,November,27.283848318692904
14467,201511,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,155194,Deplaned,155194,2015,November,65.10316814983277
14468,201511,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,152256,Enplaned,152256,2015,November,90.28314326505104
14469,201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1304,Deplaned,1304,2015,November,9.622431687419464
14470,201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,9672,Deplaned,9672,2015,November,97.72821472591151
